año,mes,provincia,count_homicidios,count_armas,count_desaparecidos,count_detenidos,count_drogas,poblacion,poblacion_prov_mes,tasa_homicidios,tasa_armas,tasa_desaparecidos,tasa_detenidos,tasa_drogas,count_total,trimestre
2019,3,62,0,0,0,9,0,17267986.0,14389.988333333333,0.0,0.0,0.0,62.54,0.0,9,1
2019,3,63,0,0,0,8,0,17267986.0,14389.988333333333,0.0,0.0,0.0,55.59,0.0,8,1
2019,3,64,0,0,0,3,0,17267986.0,14389.988333333333,0.0,0.0,0.0,20.85,0.0,3,1
2019,3,65,0,0,0,6,0,17267986.0,14389.988333333333,0.0,0.0,0.0,41.7,0.0,6,1
2019,3,66,0,0,0,4,0,17267986.0,14389.988333333333,0.0,0.0,0.0,27.8,0.0,4,1
2019,3,67,0,0,0,5,0,17267986.0,14389.988333333333,0.0,0.0,0.0,34.75,0.0,5,1
2019,3,68,0,0,0,6,0,17267986.0,14389.988333333333,0.0,0.0,0.0,41.7,0.0,6,1
2019,3,69,0,0,0,1,0,17267986.0,14389.988333333333,0.0,0.0,0.0,6.95,0.0,1,1
2019,3,70,0,0,0,3,0,17267986.0,14389.988333333333,0.0,0.0,0.0,20.85,0.0,3,1
2019,3,71,0,0,0,4,0,17267986.0,14389.988333333333,0.0,0.0,0.0,27.8,0.0,4,1
2019,3,72,0,0,0,1,0,17267986.0,14389.988333333333,0.0,0.0,0.0,6.95,0.0,1,1
2019,3,73,0,0,0,2,0,17267986.0,14389.988333333333,0.0,0.0,0.0,13.9,0.0,2,1
2019,3,74,0,0,0,2,0,17267986.0,14389.988333333333,0.0,0.0,0.0,13.9,0.0,2,1
2019,3,79,0,0,0,1,0,17267986.0,14389.988333333333,0.0,0.0,0.0,6.95,0.0,1,1
2019,3,80,0,0,0,1,0,17267986.0,14389.988333333333,0.0,0.0,0.0,6.95,0.0,1,1
2019,3,82,0,0,0,1,0,17267986.0,14389.988333333333,0.0,0.0,0.0,6.95,0.0,1,1
2019,3,84,0,0,0,1,0,17267986.0,14389.988333333333,0.0,0.0,0.0,6.95,0.0,1,1
2019,3,CARCHI,1,0,0,0,0,17267986.0,14389.988333333333,6.95,0.0,0.0,0.0,0.0,1,1
2019,3,CHIMBORAZO,4,0,0,0,0,17267986.0,14389.988333333333,27.8,0.0,0.0,0.0,0.0,4,1
2019,3,COTOPAXI,1,0,0,0,0,17267986.0,14389.988333333333,6.95,0.0,0.0,0.0,0.0,1,1
2019,3,EL ORO,3,0,0,0,0,17267986.0,14389.988333333333,20.85,0.0,0.0,0.0,0.0,3,1
2019,3,ESMERALDAS,7,0,0,0,0,17267986.0,14389.988333333333,48.64,0.0,0.0,0.0,0.0,7,1
2019,3,GALAPAGOS,0,0,0,173,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1202.22,0.0,173,1
2019,3,GUAYAS,32,0,0,0,0,17267986.0,14389.988333333333,222.38,0.0,0.0,0.0,0.0,32,1
2019,3,IMBABURA,3,0,0,0,0,17267986.0,14389.988333333333,20.85,0.0,0.0,0.0,0.0,3,1
2019,3,LOS RIOS,8,0,0,1,0,17267986.0,14389.988333333333,55.59,0.0,0.0,6.95,0.0,9,1
2019,3,MANABI,5,0,0,7,0,17267986.0,14389.988333333333,34.75,0.0,0.0,48.64,0.0,12,1
2019,3,MORONA SANTIAGO,1,0,0,13,0,17267986.0,14389.988333333333,6.95,0.0,0.0,90.34,0.0,14,1
2019,3,NAPO,1,0,0,25,0,17267986.0,14389.988333333333,6.95,0.0,0.0,173.73,0.0,26,1
2019,3,ORELLANA,2,0,0,215,0,17267986.0,14389.988333333333,13.9,0.0,0.0,1494.09,0.0,217,1
2019,3,PASTAZA,0,0,0,39,0,17267986.0,14389.988333333333,0.0,0.0,0.0,271.02,0.0,39,1
2019,3,PICHINCHA,8,0,0,80,0,17267986.0,14389.988333333333,55.59,0.0,0.0,555.94,0.0,88,1
2019,3,SANTA ELENA,0,0,0,182,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1264.77,0.0,182,1
2019,3,SANTO DOMINGO,1,0,0,191,0,17267986.0,14389.988333333333,6.95,0.0,0.0,1327.31,0.0,192,1
2019,3,SIN_DATO,0,0,0,95,0,17267986.0,14389.988333333333,0.0,0.0,0.0,660.18,0.0,95,1
2019,3,SUCUMBIOS,3,0,0,194,0,17267986.0,14389.988333333333,20.85,0.0,0.0,1348.16,0.0,197,1
2019,3,TUNGURAHUA,2,0,0,143,0,17267986.0,14389.988333333333,13.9,0.0,0.0,993.75,0.0,145,1
2019,3,ZAMORA CHINCHIPE,1,0,0,156,0,17267986.0,14389.988333333333,6.95,0.0,0.0,1084.09,0.0,157,1
2019,4,25,0,0,0,260,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1806.81,0.0,260,2
2019,4,26,0,0,0,308,0,17267986.0,14389.988333333333,0.0,0.0,0.0,2140.38,0.0,308,2
2019,4,27,0,0,0,266,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1848.51,0.0,266,2
2019,4,28,0,0,0,244,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1695.62,0.0,244,2
2019,4,29,0,0,0,239,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1660.88,0.0,239,2
2019,4,30,0,0,0,227,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1577.49,0.0,227,2
2019,4,31,0,0,0,206,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1431.55,0.0,206,2
2019,4,32,0,0,0,228,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1584.43,0.0,228,2
2019,4,33,0,0,0,206,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1431.55,0.0,206,2
2019,4,34,0,0,0,182,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1264.77,0.0,182,2
2019,4,35,0,0,0,181,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1257.82,0.0,181,2
2019,4,36,0,0,0,184,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1278.67,0.0,184,2
2019,4,37,0,0,0,158,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1097.99,0.0,158,2
2019,4,38,0,0,0,171,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1188.33,0.0,171,2
2019,4,39,0,0,0,128,0,17267986.0,14389.988333333333,0.0,0.0,0.0,889.51,0.0,128,2
2019,4,40,0,0,0,128,0,17267986.0,14389.988333333333,0.0,0.0,0.0,889.51,0.0,128,2
2019,4,41,0,0,0,133,0,17267986.0,14389.988333333333,0.0,0.0,0.0,924.25,0.0,133,2
2019,4,42,0,0,0,111,0,17267986.0,14389.988333333333,0.0,0.0,0.0,771.37,0.0,111,2
2019,4,43,0,0,0,100,0,17267986.0,14389.988333333333,0.0,0.0,0.0,694.93,0.0,100,2
2019,4,44,0,0,0,89,0,17267986.0,14389.988333333333,0.0,0.0,0.0,618.49,0.0,89,2
2019,4,45,0,0,0,76,0,17267986.0,14389.988333333333,0.0,0.0,0.0,528.14,0.0,76,2
2019,4,46,0,0,0,63,0,17267986.0,14389.988333333333,0.0,0.0,0.0,437.8,0.0,63,2
2019,4,47,0,0,0,77,0,17267986.0,14389.988333333333,0.0,0.0,0.0,535.09,0.0,77,2
2019,4,48,0,0,0,63,0,17267986.0,14389.988333333333,0.0,0.0,0.0,437.8,0.0,63,2
2019,4,49,0,0,0,62,0,17267986.0,14389.988333333333,0.0,0.0,0.0,430.86,0.0,62,2
2019,4,50,0,0,0,48,0,17267986.0,14389.988333333333,0.0,0.0,0.0,333.57,0.0,48,2
2019,4,51,0,0,0,57,0,17267986.0,14389.988333333333,0.0,0.0,0.0,396.11,0.0,57,2
2019,4,52,0,0,0,52,0,17267986.0,14389.988333333333,0.0,0.0,0.0,361.36,0.0,52,2
2019,4,53,0,0,0,33,0,17267986.0,14389.988333333333,0.0,0.0,0.0,229.33,0.0,33,2
2019,4,54,0,0,0,52,0,17267986.0,14389.988333333333,0.0,0.0,0.0,361.36,0.0,52,2
2019,4,55,0,0,0,38,0,17267986.0,14389.988333333333,0.0,0.0,0.0,264.07,0.0,38,2
2019,4,56,0,0,0,25,0,17267986.0,14389.988333333333,0.0,0.0,0.0,173.73,0.0,25,2
2019,4,57,0,0,0,23,0,17267986.0,14389.988333333333,0.0,0.0,0.0,159.83,0.0,23,2
2019,4,58,0,0,0,10,0,17267986.0,14389.988333333333,0.0,0.0,0.0,69.49,0.0,10,2
2019,4,59,0,0,0,14,0,17267986.0,14389.988333333333,0.0,0.0,0.0,97.29,0.0,14,2
2019,4,60,0,0,0,27,0,17267986.0,14389.988333333333,0.0,0.0,0.0,187.63,0.0,27,2
2019,4,61,0,0,0,15,0,17267986.0,14389.988333333333,0.0,0.0,0.0,104.24,0.0,15,2
2019,4,62,0,0,0,13,0,17267986.0,14389.988333333333,0.0,0.0,0.0,90.34,0.0,13,2
2019,4,63,0,0,0,11,0,17267986.0,14389.988333333333,0.0,0.0,0.0,76.44,0.0,11,2
2019,4,64,0,0,0,8,0,17267986.0,14389.988333333333,0.0,0.0,0.0,55.59,0.0,8,2
2019,4,65,0,0,0,7,0,17267986.0,14389.988333333333,0.0,0.0,0.0,48.64,0.0,7,2
2019,4,66,0,0,0,10,0,17267986.0,14389.988333333333,0.0,0.0,0.0,69.49,0.0,10,2
2019,4,67,0,0,0,9,0,17267986.0,14389.988333333333,0.0,0.0,0.0,62.54,0.0,9,2
2019,4,68,0,0,0,10,0,17267986.0,14389.988333333333,0.0,0.0,0.0,69.49,0.0,10,2
2019,4,69,0,0,0,4,0,17267986.0,14389.988333333333,0.0,0.0,0.0,27.8,0.0,4,2
2019,4,70,0,0,0,4,0,17267986.0,14389.988333333333,0.0,0.0,0.0,27.8,0.0,4,2
2019,4,71,0,0,0,3,0,17267986.0,14389.988333333333,0.0,0.0,0.0,20.85,0.0,3,2
2019,4,72,0,0,0,2,0,17267986.0,14389.988333333333,0.0,0.0,0.0,13.9,0.0,2,2
2019,4,73,0,0,0,2,0,17267986.0,14389.988333333333,0.0,0.0,0.0,13.9,0.0,2,2
2019,4,74,0,0,0,2,0,17267986.0,14389.988333333333,0.0,0.0,0.0,13.9,0.0,2,2
2019,4,75,0,0,0,1,0,17267986.0,14389.988333333333,0.0,0.0,0.0,6.95,0.0,1,2
2019,4,76,0,0,0,6,0,17267986.0,14389.988333333333,0.0,0.0,0.0,41.7,0.0,6,2
2019,4,77,0,0,0,1,0,17267986.0,14389.988333333333,0.0,0.0,0.0,6.95,0.0,1,2
2019,4,79,0,0,0,2,0,17267986.0,14389.988333333333,0.0,0.0,0.0,13.9,0.0,2,2
2019,4,81,0,0,0,1,0,17267986.0,14389.988333333333,0.0,0.0,0.0,6.95,0.0,1,2
2019,4,AZUAY,6,0,0,0,0,17267986.0,14389.988333333333,41.7,0.0,0.0,0.0,0.0,6,2
2019,4,CAÑAR,1,0,0,0,0,17267986.0,14389.988333333333,6.95,0.0,0.0,0.0,0.0,1,2
2019,4,CHIMBORAZO,1,0,0,0,0,17267986.0,14389.988333333333,6.95,0.0,0.0,0.0,0.0,1,2
2019,4,COTOPAXI,1,0,0,0,0,17267986.0,14389.988333333333,6.95,0.0,0.0,0.0,0.0,1,2
2019,4,EL ORO,4,0,0,0,0,17267986.0,14389.988333333333,27.8,0.0,0.0,0.0,0.0,4,2
2019,4,ESMERALDAS,7,0,0,0,0,17267986.0,14389.988333333333,48.64,0.0,0.0,0.0,0.0,7,2
2019,4,GALAPAGOS,0,0,0,228,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1584.43,0.0,228,2
2019,4,GUAYAS,46,0,0,0,0,17267986.0,14389.988333333333,319.67,0.0,0.0,0.0,0.0,46,2
2019,4,IMBABURA,3,0,0,0,0,17267986.0,14389.988333333333,20.85,0.0,0.0,0.0,0.0,3,2
2019,4,LOJA,1,0,0,0,0,17267986.0,14389.988333333333,6.95,0.0,0.0,0.0,0.0,1,2
2019,4,LOS RIOS,14,0,0,3,0,17267986.0,14389.988333333333,97.29,0.0,0.0,20.85,0.0,17,2
2019,4,MANABI,16,0,0,5,0,17267986.0,14389.988333333333,111.19,0.0,0.0,34.75,0.0,21,2
2019,4,MORONA SANTIAGO,1,0,0,23,0,17267986.0,14389.988333333333,6.95,0.0,0.0,159.83,0.0,24,2
2019,4,NAPO,0,0,0,47,0,17267986.0,14389.988333333333,0.0,0.0,0.0,326.62,0.0,47,2
2019,4,ORELLANA,0,0,0,310,0,17267986.0,14389.988333333333,0.0,0.0,0.0,2154.28,0.0,310,2
2019,4,PASTAZA,2,0,0,84,0,17267986.0,14389.988333333333,13.9,0.0,0.0,583.74,0.0,86,2
2019,4,PICHINCHA,9,0,0,108,0,17267986.0,14389.988333333333,62.54,0.0,0.0,750.52,0.0,117,2
2019,4,SANTA ELENA,0,0,0,291,0,17267986.0,14389.988333333333,0.0,0.0,0.0,2022.24,0.0,291,2
2019,4,SANTO DOMINGO,1,0,0,280,0,17267986.0,14389.988333333333,6.95,0.0,0.0,1945.8,0.0,281,2
2019,4,SIN_DATO,0,0,0,134,0,17267986.0,14389.988333333333,0.0,0.0,0.0,931.2,0.0,134,2
2019,4,SUCUMBIOS,2,0,0,229,0,17267986.0,14389.988333333333,13.9,0.0,0.0,1591.38,0.0,231,2
2019,4,TUNGURAHUA,2,0,0,191,0,17267986.0,14389.988333333333,13.9,0.0,0.0,1327.31,0.0,193,2
2019,4,ZAMORA CHINCHIPE,1,0,0,200,0,17267986.0,14389.988333333333,6.95,0.0,0.0,1389.86,0.0,201,2
2019,5,25,0,0,0,329,0,17267986.0,14389.988333333333,0.0,0.0,0.0,2286.31,0.0,329,2
2019,5,26,0,0,0,286,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1987.49,0.0,286,2
2019,5,27,0,0,0,290,0,17267986.0,14389.988333333333,0.0,0.0,0.0,2015.29,0.0,290,2
2019,5,28,0,0,0,294,0,17267986.0,14389.988333333333,0.0,0.0,0.0,2043.09,0.0,294,2
2019,5,29,0,0,0,280,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1945.8,0.0,280,2
2019,5,30,0,0,0,282,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1959.7,0.0,282,2
2019,5,31,0,0,0,280,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1945.8,0.0,280,2
2019,5,32,0,0,0,248,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1723.42,0.0,248,2
2019,5,33,0,0,0,244,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1695.62,0.0,244,2
2019,5,34,0,0,0,238,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1653.93,0.0,238,2
2019,5,35,0,0,0,219,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1521.89,0.0,219,2
2019,5,36,0,0,0,228,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1584.43,0.0,228,2
2019,5,37,0,0,0,212,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1473.25,0.0,212,2
2019,5,38,0,0,0,200,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1389.86,0.0,200,2
2019,5,39,0,0,0,171,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1188.33,0.0,171,2
2019,5,40,0,0,0,161,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1118.83,0.0,161,2
2019,5,41,0,0,0,137,0,17267986.0,14389.988333333333,0.0,0.0,0.0,952.05,0.0,137,2
2019,5,42,0,0,0,138,0,17267986.0,14389.988333333333,0.0,0.0,0.0,959.0,0.0,138,2
2019,5,43,0,0,0,138,0,17267986.0,14389.988333333333,0.0,0.0,0.0,959.0,0.0,138,2
2019,5,44,0,0,0,109,0,17267986.0,14389.988333333333,0.0,0.0,0.0,757.47,0.0,109,2
2019,5,45,0,0,0,109,0,17267986.0,14389.988333333333,0.0,0.0,0.0,757.47,0.0,109,2
2019,5,46,0,0,0,87,0,17267986.0,14389.988333333333,0.0,0.0,0.0,604.59,0.0,87,2
2019,5,47,0,0,0,83,0,17267986.0,14389.988333333333,0.0,0.0,0.0,576.79,0.0,83,2
2019,5,48,0,0,0,75,0,17267986.0,14389.988333333333,0.0,0.0,0.0,521.2,0.0,75,2
2019,5,49,0,0,0,76,0,17267986.0,14389.988333333333,0.0,0.0,0.0,528.14,0.0,76,2
2019,5,50,0,0,0,68,0,17267986.0,14389.988333333333,0.0,0.0,0.0,472.55,0.0,68,2
2019,5,51,0,0,0,68,0,17267986.0,14389.988333333333,0.0,0.0,0.0,472.55,0.0,68,2
2019,5,52,0,0,0,58,0,17267986.0,14389.988333333333,0.0,0.0,0.0,403.06,0.0,58,2
2019,5,53,0,0,0,43,0,17267986.0,14389.988333333333,0.0,0.0,0.0,298.82,0.0,43,2
2019,5,54,0,0,0,47,0,17267986.0,14389.988333333333,0.0,0.0,0.0,326.62,0.0,47,2
2019,5,55,0,0,0,33,0,17267986.0,14389.988333333333,0.0,0.0,0.0,229.33,0.0,33,2
2019,5,56,0,0,0,37,0,17267986.0,14389.988333333333,0.0,0.0,0.0,257.12,0.0,37,2
2019,5,57,0,0,0,33,0,17267986.0,14389.988333333333,0.0,0.0,0.0,229.33,0.0,33,2
2019,5,58,0,0,0,36,0,17267986.0,14389.988333333333,0.0,0.0,0.0,250.17,0.0,36,2
2019,5,59,0,0,0,37,0,17267986.0,14389.988333333333,0.0,0.0,0.0,257.12,0.0,37,2
2019,5,60,0,0,0,16,0,17267986.0,14389.988333333333,0.0,0.0,0.0,111.19,0.0,16,2
2019,5,61,0,0,0,16,0,17267986.0,14389.988333333333,0.0,0.0,0.0,111.19,0.0,16,2
2019,5,62,0,0,0,17,0,17267986.0,14389.988333333333,0.0,0.0,0.0,118.14,0.0,17,2
2019,5,63,0,0,0,22,0,17267986.0,14389.988333333333,0.0,0.0,0.0,152.88,0.0,22,2
2019,5,64,0,0,0,15,0,17267986.0,14389.988333333333,0.0,0.0,0.0,104.24,0.0,15,2
2019,5,65,0,0,0,15,0,17267986.0,14389.988333333333,0.0,0.0,0.0,104.24,0.0,15,2
2019,5,66,0,0,0,9,0,17267986.0,14389.988333333333,0.0,0.0,0.0,62.54,0.0,9,2
2019,5,67,0,0,0,8,0,17267986.0,14389.988333333333,0.0,0.0,0.0,55.59,0.0,8,2
2019,5,68,0,0,0,3,0,17267986.0,14389.988333333333,0.0,0.0,0.0,20.85,0.0,3,2
2019,5,69,0,0,0,2,0,17267986.0,14389.988333333333,0.0,0.0,0.0,13.9,0.0,2,2
2019,5,70,0,0,0,10,0,17267986.0,14389.988333333333,0.0,0.0,0.0,69.49,0.0,10,2
2019,5,71,0,0,0,6,0,17267986.0,14389.988333333333,0.0,0.0,0.0,41.7,0.0,6,2
2019,5,72,0,0,0,4,0,17267986.0,14389.988333333333,0.0,0.0,0.0,27.8,0.0,4,2
2019,5,73,0,0,0,3,0,17267986.0,14389.988333333333,0.0,0.0,0.0,20.85,0.0,3,2
2019,5,74,0,0,0,2,0,17267986.0,14389.988333333333,0.0,0.0,0.0,13.9,0.0,2,2
2019,5,75,0,0,0,2,0,17267986.0,14389.988333333333,0.0,0.0,0.0,13.9,0.0,2,2
2019,5,76,0,0,0,1,0,17267986.0,14389.988333333333,0.0,0.0,0.0,6.95,0.0,1,2
2019,5,77,0,0,0,1,0,17267986.0,14389.988333333333,0.0,0.0,0.0,6.95,0.0,1,2
2019,5,78,0,0,0,3,0,17267986.0,14389.988333333333,0.0,0.0,0.0,20.85,0.0,3,2
2019,5,80,0,0,0,1,0,17267986.0,14389.988333333333,0.0,0.0,0.0,6.95,0.0,1,2
2019,5,AZUAY,1,0,0,0,0,17267986.0,14389.988333333333,6.95,0.0,0.0,0.0,0.0,1,2
2019,5,CAÑAR,3,0,0,0,0,17267986.0,14389.988333333333,20.85,0.0,0.0,0.0,0.0,3,2
2019,5,CHIMBORAZO,1,0,0,0,0,17267986.0,14389.988333333333,6.95,0.0,0.0,0.0,0.0,1,2
2019,5,COTOPAXI,1,0,0,0,0,17267986.0,14389.988333333333,6.95,0.0,0.0,0.0,0.0,1,2
2019,5,EL ORO,4,0,0,0,0,17267986.0,14389.988333333333,27.8,0.0,0.0,0.0,0.0,4,2
2019,5,ESMERALDAS,6,0,0,0,0,17267986.0,14389.988333333333,41.7,0.0,0.0,0.0,0.0,6,2
2019,5,GALAPAGOS,0,0,0,264,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1834.61,0.0,264,2
2019,5,GUAYAS,41,0,0,0,0,17267986.0,14389.988333333333,284.92,0.0,0.0,0.0,0.0,41,2
2019,5,IMBABURA,2,0,0,0,0,17267986.0,14389.988333333333,13.9,0.0,0.0,0.0,0.0,2,2
2019,5,LOJA,1,0,0,0,0,17267986.0,14389.988333333333,6.95,0.0,0.0,0.0,0.0,1,2
2019,5,LOS RIOS,11,0,0,4,0,17267986.0,14389.988333333333,76.44,0.0,0.0,27.8,0.0,15,2
2019,5,MANABI,9,0,0,5,0,17267986.0,14389.988333333333,62.54,0.0,0.0,34.75,0.0,14,2
2019,5,MORONA SANTIAGO,1,0,0,20,0,17267986.0,14389.988333333333,6.95,0.0,0.0,138.99,0.0,21,2
2019,5,NAPO,0,0,0,45,0,17267986.0,14389.988333333333,0.0,0.0,0.0,312.72,0.0,45,2
2019,5,ORELLANA,1,0,0,332,0,17267986.0,14389.988333333333,6.95,0.0,0.0,2307.16,0.0,333,2
2019,5,PASTAZA,1,0,0,86,0,17267986.0,14389.988333333333,6.95,0.0,0.0,597.64,0.0,87,2
2019,5,PICHINCHA,14,0,0,136,0,17267986.0,14389.988333333333,97.29,0.0,0.0,945.1,0.0,150,2
2019,5,SANTA ELENA,1,0,0,339,0,17267986.0,14389.988333333333,6.95,0.0,0.0,2355.8,0.0,340,2
2019,5,SANTO DOMINGO,2,0,0,340,0,17267986.0,14389.988333333333,13.9,0.0,0.0,2362.75,0.0,342,2
2019,5,SIN_DATO,0,0,0,62,0,17267986.0,14389.988333333333,0.0,0.0,0.0,430.86,0.0,62,2
2019,5,SUCUMBIOS,1,0,0,334,0,17267986.0,14389.988333333333,6.95,0.0,0.0,2321.06,0.0,335,2
2019,5,TUNGURAHUA,2,0,0,178,0,17267986.0,14389.988333333333,13.9,0.0,0.0,1236.97,0.0,180,2
2019,5,ZAMORA CHINCHIPE,0,0,0,281,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1952.75,0.0,281,2
2019,6,25,0,0,0,312,0,17267986.0,14389.988333333333,0.0,0.0,0.0,2168.17,0.0,312,2
2019,6,26,0,0,0,314,0,17267986.0,14389.988333333333,0.0,0.0,0.0,2182.07,0.0,314,2
2019,6,27,0,0,0,310,0,17267986.0,14389.988333333333,0.0,0.0,0.0,2154.28,0.0,310,2
2019,6,28,0,0,0,294,0,17267986.0,14389.988333333333,0.0,0.0,0.0,2043.09,0.0,294,2
2019,6,29,0,0,0,286,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1987.49,0.0,286,2
2019,6,30,0,0,0,297,0,17267986.0,14389.988333333333,0.0,0.0,0.0,2063.93,0.0,297,2
2019,6,31,0,0,0,264,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1834.61,0.0,264,2
2019,6,32,0,0,0,267,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1855.46,0.0,267,2
2019,6,33,0,0,0,261,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1813.76,0.0,261,2
2019,6,34,0,0,0,242,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1681.72,0.0,242,2
2019,6,35,0,0,0,219,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1521.89,0.0,219,2
2019,6,36,0,0,0,226,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1570.54,0.0,226,2
2019,6,37,0,0,0,207,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1438.5,0.0,207,2
2019,6,38,0,0,0,183,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1271.72,0.0,183,2
2019,6,39,0,0,0,189,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1313.41,0.0,189,2
2019,6,40,0,0,0,163,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1132.73,0.0,163,2
2019,6,41,0,0,0,143,0,17267986.0,14389.988333333333,0.0,0.0,0.0,993.75,0.0,143,2
2019,6,42,0,0,0,146,0,17267986.0,14389.988333333333,0.0,0.0,0.0,1014.59,0.0,146,2
2019,6,43,0,0,0,116,0,17267986.0,14389.988333333333,0.0,0.0,0.0,806.12,0.0,116,2
2019,6,44,0,0,0,102,0,17267986.0,14389.988333333333,0.0,0.0,0.0,708.83,0.0,102,2
2019,6,45,0,0,0,104,0,17267986.0,14389.988333333333,0.0,0.0,0.0,722.72,0.0,104,2
2019,6,46,0,0,0,90,0,17267986.0,14389.988333333333,0.0,0.0,0.0,625.43,0.0,90,2
2019,6,47,0,0,0,91,0,17267986.0,14389.988333333333,0.0,0.0,0.0,632.38,0.0,91,2
2019,6,48,0,0,0,91,0,17267986.0,14389.988333333333,0.0,0.0,0.0,632.38,0.0,91,2
2019,6,49,0,0,0,78,0,17267986.0,14389.988333333333,0.0,0.0,0.0,542.04,0.0,78,2
2019,6,50,0,0,0,58,0,17267986.0,14389.988333333333,0.0,0.0,0.0,403.06,0.0,58,2
2019,6,51,0,0,0,56,0,17267986.0,14389.988333333333,0.0,0.0,0.0,389.16,0.0,56,2
2019,6,52,0,0,0,40,0,17267986.0,14389.988333333333,0.0,0.0,0.0,277.97,0.0,40,2
2019,6,53,0,0,0,50,0,17267986.0,14389.988333333333,0.0,0.0,0.0,347.46,0.0,50,2
2019,6,54,0,0,0,33,0,17267986.0,14389.988333333333,0.0,0.0,0.0,229.33,0.0,33,2
2019,6,55,0,0,0,35,0,17267986.0,14389.988333333333,0.0,0.0,0.0,243.22,0.0,35,2
2019,6,56,0,0,0,35,0,17267986.0,14389.988333333333,0.0,0.0,0.0,243.22,0.0,35,2
2019,6,57,0,0,0,32,0,17267986.0,14389.988333333333,0.0,0.0,0.0,222.38,0.0,32,2
2019,6,58,0,0,0,27,0,17267986.0,14389.988333333333,0.0,0.0,0.0,187.63,0.0,27,2
2019,6,59,0,0,0,30,0,17267986.0,14389.988333333333,0.0,0.0,0.0,208.48,0.0,30,2
2019,6,60,0,0,0,24,0,17267986.0,14389.988333333333,0.0,0.0,0.0,166.78,0.0,24,2
2019,6,61,0,0,0,18,0,17267986.0,14389.988333333333,0.0,0.0,0.0,125.09,0.0,18,2
2019,6,62,0,0,0,15,0,17267986.0,14389.988333333333,0.0,0.0,0.0,104.24,0.0,15,2
2019,6,63,0,0,0,23,0,17267986.0,14389.988333333333,0.0,0.0,0.0,159.83,0.0,23,2
2019,6,64,0,0,0,13,0,17267986.0,14389.988333333333,0.0,0.0,0.0,90.34,0.0,13,2
2019,6,65,0,0,0,11,0,17267986.0,14389.988333333333,0.0,0.0,0.0,76.44,0.0,11,2
2019,6,66,0,0,0,13,0,17267986.0,14389.988333333333,0.0,0.0,0.0,90.34,0.0,13,2
2019,6,67,0,0,0,8,0,17267986.0,14389.988333333333,0.0,0.0,0.0,55.59,0.0,8,2
2019,6,68,0,0,0,6,0,17267986.0,14389.988333333333,0.0,0.0,0.0,41.7,0.0,6,2
2019,6,69,0,0,0,6,0,17267986.0,14389.988333333333,0.0,0.0,0.0,41.7,0.0,6,2
2019,6,70,0,0,0,8,0,17267986.0,14389.988333333333,0.0,0.0,0.0,55.59,0.0,8,2
2019,6,71,0,0,0,4,0,17267986.0,14389.988333333333,0.0,0.0,0.0,27.8,0.0,4,2
2019,6,72,0,0,0,5,0,17267986.0,14389.988333333333,0.0,0.0,0.0,34.75,0.0,5,2
2019,6,73,0,0,0,5,0,17267986.0,14389.988333333333,0.0,0.0,0.0,34.75,0.0,5,2
